observed_otus
BeiJing	261.078260869565
ChongQing	516.006756756757
GuangXi	314.572748267898
GuiZhou	335.321637426901
HeiLongjiang	319.076595744681
HeNan	295.235897435897
HuBei	282.84328358209
HuNan	293.115973741794
JiangSu	311.164383561644
LiaoNing	336.992907801418
ShanDong	300.961832061069
ShangHai	323.728571428571
ShanXi	236.5
YunNan	261.146153846154
ZheJiang	276.380281690141
